PULocationID,trip_distance,fare_amount,year
161,0.72,8.0,2018
166,0.45,4.5,2018
170,1.06,6.0,2018
141,14.18,42.5,2018
233,0.6,4.0,2018
107,0.93,7.0,2018
107,1.4,7.5,2018
142,0.74,5.0,2018
236,1.6,11.0,2018
237,2.6,10.5,2018
161,0.71,6.5,2018
90,1.46,9.5,2018
238,1.3,8.5,2018
162,1.07,13.0,2018
138,9.84,32.0,2018
164,3.3,11.5,2018
87,1.15,7.5,2018
144,1.73,11.0,2018
234,0.7,4.5,2018
142,10.6,33.0,2018
4,2.81,10.5,2018
100,0.69,4.5,2018
236,2.2,14.5,2018
236,1.0,5.5,2018
230,0.31,4.0,2018
234,3.3,12.5,2018
100,1.6,9.0,2018
151,0.8,5.5,2018
186,1.7,12.5,2018
107,0.3,3.5,2018
113,1.21,10.0,2018
226,0.0,2.5,2018
236,2.43,11.5,2018
162,0.43,4.5,2018
144,3.22,16.0,2018
138,10.4,32.0,2018
113,3.8,14.0,2018
45,0.81,5.0,2018
82,1.57,11.0,2018
141,0.9,5.0,2018
138,11.21,37.5,2018
236,1.4,10.5,2018
239,0.32,3.5,2018
239,0.77,5.5,2018
113,1.4,8.5,2018
230,12.4,43.0,2018
170,1.0,9.0,2018
237,3.93,16.5,2018
142,1.6,8.5,2018
238,2.87,15.5,2018
236,1.58,6.0,2018
138,7.3,21.5,2018
238,0.97,6.5,2018
140,0.2,3.0,2018
170,3.5,19.0,2018
230,0.76,6.5,2018
166,0.68,5.0,2018
79,4.05,20.5,2018
138,3.3,16.5,2018
164,1.3,7.5,2018
162,10.35,30.0,2018
249,5.3,19.5,2018
158,6.6,24.5,2018
48,4.1,18.0,2018
261,2.0,9.5,2018
107,3.8,17.0,2018
236,1.34,9.0,2018
166,4.6,21.5,2018
13,0.7,5.5,2018
148,3.5,13.5,2018
90,0.3,3.5,2018
170,5.84,22.0,2018
262,0.7,6.5,2018
161,1.27,11.5,2018
151,2.5,10.5,2018
236,0.55,5.5,2018
141,1.1,6.5,2018
90,3.15,12.5,2018
163,1.3,9.5,2018
164,0.77,5.0,2018
261,7.2,24.0,2018
138,11.75,50.0,2018
142,17.2,52.0,2018
211,1.9,11.5,2018
138,9.5,39.0,2018
236,0.7,7.5,2018
144,6.67,25.5,2018
151,3.04,14.0,2018
148,6.5,21.5,2018
90,1.78,8.0,2018
100,0.92,6.5,2018
249,2.9,12.0,2018
143,0.85,4.5,2018
24,7.8,29.5,2018
7,1.0,5.5,2018
74,6.18,20.0,2018
100,1.1,7.0,2018
186,1.1,13.5,2018
238,1.25,6.5,2018
231,1.2,6.5,2018
68,2.9,12.5,2018
158,0.5,5.5,2018
233,0.73,5.5,2018
170,0.5,4.0,2018
161,0.67,4.5,2018
116,1.0,6.0,2018
100,0.6,5.0,2018
75,0.96,6.0,2018
163,0.6,4.5,2018
125,1.1,6.0,2018
162,0.75,6.5,2018
140,3.5,14.0,2018
237,1.57,9.0,2018
186,2.85,11.0,2018
43,1.0,7.0,2018
249,1.3,8.5,2018
234,1.3,9.0,2018
231,0.4,4.0,2018
137,3.4,12.5,2018
170,1.03,8.5,2018
13,5.34,22.5,2018
140,3.17,12.5,2018
107,5.4,23.0,2018
50,1.6,10.0,2018
43,1.16,6.5,2018
189,3.18,11.5,2018
48,1.48,6.5,2018
138,12.59,38.5,2018
164,0.95,6.5,2018
79,0.9,6.0,2018
13,6.1,20.0,2018
263,0.52,4.0,2018
237,0.62,4.5,2018
90,0.6,4.5,2018
161,1.49,9.0,2018
4,0.3,3.5,2018
50,3.12,17.0,2018
236,2.1,10.5,2018
158,1.9,8.5,2018
249,13.9,41.5,2018
238,2.98,15.0,2018
75,1.2,6.0,2018
234,1.39,9.5,2018
88,5.02,16.5,2018
162,1.03,5.5,2018
170,1.63,9.5,2018
161,1.62,11.5,2018
138,9.78,35.0,2018
79,2.8,13.0,2018
264,0.0,2.5,2018
163,1.55,8.0,2018
186,3.83,14.0,2018
162,0.59,7.0,2018
236,0.7,20.0,2018
100,1.15,7.0,2018
142,0.5,4.0,2018
90,1.2,7.0,2018
231,6.52,24.5,2018
186,2.84,13.5,2018
138,10.6,31.5,2018
236,1.3,6.0,2018
166,0.33,4.0,2018
125,3.6,14.0,2018
164,0.21,3.0,2018
211,1.31,7.0,2018
145,0.0,4.0,2018
88,4.36,17.5,2018
239,0.73,5.5,2018
43,1.58,8.0,2018
151,11.0,41.0,2018
162,14.29,42.0,2018
161,19.15,52.0,2018
151,1.91,9.0,2018
138,9.2,28.5,2018
186,0.61,4.5,2018
140,3.02,19.0,2018
113,1.33,8.5,2018
132,16.6,52.0,2018
238,1.7,8.5,2018
265,0.0,111.11,2018
141,1.0,6.5,2018
237,1.4,7.5,2018
142,1.91,9.5,2018
148,0.43,4.5,2018
164,5.01,21.0,2018
137,0.8,7.5,2018
239,2.4,14.5,2018
140,2.98,13.0,2018
24,1.62,9.0,2018
107,0.7,5.0,2018
262,1.22,6.5,2018
161,3.57,16.0,2018
138,9.4,27.0,2018
231,1.6,8.0,2018
132,12.1,37.0,2018
144,3.0,15.0,2018
161,2.74,13.5,2018
144,1.63,8.5,2018
107,2.1,9.0,2018
264,1.3,6.5,2018
262,0.5,4.5,2018
68,1.6,8.0,2018
239,0.0,52.0,2018
226,3.91,15.5,2018
162,2.3,14.5,2018
142,0.84,5.5,2018
237,2.2,10.0,2018
264,1.2,6.5,2018
50,1.5,15.5,2018
249,3.83,15.0,2018
114,0.87,6.0,2018
166,6.62,23.5,2018
142,1.08,9.0,2018
107,2.0,10.5,2018
48,1.1,7.0,2018
236,1.43,7.5,2018
100,3.0,13.0,2018
231,0.5,4.0,2018
79,1.83,8.0,2018
237,1.5,10.5,2018
230,3.0,12.5,2018
163,1.25,7.0,2018
48,1.0,6.0,2018
143,4.1,16.0,2018
142,11.1,34.5,2018
170,1.4,9.5,2018
100,1.3,8.5,2018
239,1.1,7.0,2018
234,3.99,14.5,2018
164,2.0,10.0,2018
142,1.35,6.5,2018
162,0.68,4.5,2018
162,1.58,8.5,2018
211,4.2,16.0,2018
48,8.17,26.5,2018
234,9.3,29.5,2018
186,0.87,5.0,2018
162,2.7,14.5,2018
230,0.8,7.5,2018
238,4.2,15.5,2018
161,1.1,9.5,2018
186,2.3,13.5,2018
48,0.4,4.5,2018
231,2.58,11.0,2018
88,1.1,10.0,2018
238,0.4,4.5,2018
90,0.75,6.0,2018
236,0.5,3.5,2018
249,1.11,6.5,2018
144,0.8,6.5,2018
90,0.64,5.0,2018
237,0.85,6.0,2018
141,1.38,7.0,2018
13,3.71,14.0,2018
161,2.2,11.5,2018
138,16.4,46.0,2018
233,1.16,7.0,2018
132,23.8,90.5,2018
142,0.4,5.0,2018
162,1.98,7.5,2018
146,1.5,8.0,2018
237,1.7,8.5,2018
239,1.97,8.5,2018
148,3.9,13.5,2018
88,5.02,19.0,2018
163,0.53,8.5,2018
236,3.0,11.5,2018
186,14.1,44.0,2018
140,1.49,9.5,2018
164,0.5,4.0,2018
163,0.9,4.5,2018
107,1.7,8.5,2018
114,1.42,9.5,2018
264,1.6,9.5,2018
138,13.2,42.5,2018
125,9.5,33.5,2018
236,0.79,5.5,2018
132,18.68,52.0,2018
161,1.22,7.0,2018
161,1.4,7.5,2018
132,14.84,52.0,2018
162,10.83,32.0,2018
100,1.1,6.0,2018
132,17.81,52.0,2018
143,0.4,4.0,2018
162,0.68,4.0,2018
166,1.7,9.5,2018
132,15.68,52.0,2018
170,14.4,52.0,2018
141,2.17,8.5,2018
170,1.21,12.5,2018
234,0.83,6.0,2018
158,0.74,6.0,2018
68,1.55,7.0,2018
163,0.8,6.0,2018
107,2.86,12.0,2018
229,0.7,5.0,2018
48,0.9,5.0,2018
144,0.51,5.5,2018
138,4.21,14.0,2018
166,1.73,7.5,2018
164,1.6,10.0,2018
113,1.4,8.5,2018
138,11.29,36.0,2018
158,1.01,8.0,2018
233,1.24,9.0,2018
48,1.65,11.0,2018
230,0.9,6.5,2018
100,2.6,12.0,2018
138,8.97,30.0,2018
234,1.33,8.5,2018
75,0.1,3.5,2018
141,0.0,2.5,2018
68,1.5,10.0,2018
232,1.46,8.0,2018
138,10.0,32.5,2018
186,2.23,13.5,2018
239,0.42,4.0,2018
237,1.21,7.0,2018
186,9.3,28.5,2018
262,1.3,5.5,2018
237,0.5,4.5,2018
262,8.1,24.5,2018
162,0.64,5.0,2018
113,0.59,6.0,2018
148,2.25,10.5,2018
229,2.1,13.5,2018
238,0.53,4.5,2018
229,0.8,6.0,2018
262,2.67,9.5,2018
236,1.5,6.0,2018
113,5.9,25.0,2018
263,2.1,9.5,2018
41,7.44,24.5,2018
186,1.2,8.5,2018
163,1.3,8.0,2018
75,1.5,8.0,2018
164,1.64,8.0,2018
13,0.1,3.0,2018
163,0.9,6.0,2018
224,0.4,4.0,2018
170,0.29,3.0,2018
48,2.53,10.0,2018
234,1.8,11.0,2018
137,0.5,4.5,2018
261,12.65,39.5,2018
230,0.3,3.5,2018
140,1.15,7.5,2018
264,0.4,5.0,2018
113,4.44,23.0,2018
88,1.0,7.0,2018
161,10.6,31.5,2018
114,1.67,9.5,2018
234,2.05,10.0,2018
50,7.32,24.0,2018
239,2.64,15.0,2018
132,18.3,52.0,2018
217,7.8,26.0,2018
264,2.0,9.5,2018
114,1.19,8.5,2018
237,5.02,19.0,2018
264,0.5,5.0,2018
239,1.9,9.5,2018
113,0.77,5.5,2018
237,0.41,5.0,2018
113,0.74,5.0,2018
239,1.1,6.5,2018
230,1.41,6.5,2018
142,2.01,10.0,2018
262,0.73,5.5,2018
234,1.6,14.0,2018
90,4.4,16.0,2018
186,3.84,15.5,2018
142,1.4,6.5,2018
236,3.78,16.0,2018
142,1.19,6.5,2018
141,0.78,5.5,2018
161,0.9,6.0,2018
237,0.9,6.5,2018
170,3.96,17.0,2018
230,0.69,4.5,2018
90,0.9,8.0,2018
41,1.0,6.0,2018
263,4.8,15.5,2018
132,14.0,38.0,2018
236,1.9,11.0,2018
137,0.0,9.5,2018
186,0.7,8.0,2018
125,8.8,30.0,2018
107,0.64,5.5,2018
236,1.8,7.5,2018
132,18.8,52.0,2018
162,1.5,8.5,2018
50,1.11,6.0,2018
148,3.6,16.5,2018
230,0.96,7.0,2018
230,2.5,13.0,2018
48,1.5,7.5,2018
113,2.21,13.0,2018
236,0.39,4.0,2018
142,2.4,10.0,2018
239,2.1,10.0,2018
79,2.4,10.5,2018
162,0.84,6.0,2018
237,0.34,3.0,2018
107,2.7,10.5,2018
137,0.74,5.0,2018
231,8.12,26.5,2018
107,2.6,11.0,2018
237,4.13,16.5,2018
233,20.54,52.0,2018
65,2.5,17.0,2018
141,1.97,9.5,2018
230,3.47,14.0,2018
230,2.07,18.5,2018
74,0.06,2.5,2018
234,1.65,8.0,2018
163,1.3,6.5,2018
161,2.67,10.5,2018
141,0.6,4.0,2018
68,3.5,13.0,2018
145,0.0,3.0,2018
234,0.46,4.0,2018
148,4.4,20.0,2018
162,1.5,8.5,2018
239,0.3,3.5,2018
233,1.6,10.0,2018
186,1.23,8.0,2018
238,2.6,16.0,2018
148,8.61,30.0,2018
231,4.2,15.0,2018
218,2.6,11.5,2018
231,3.4,11.0,2018
25,2.5,10.5,2018
237,0.5,4.5,2018
164,0.8,5.0,2018
114,2.99,13.5,2018
48,1.79,17.5,2018
244,3.82,14.5,2018
249,1.79,9.0,2018
143,1.88,10.0,2018
90,3.0,13.5,2018
137,1.0,10.5,2018
90,0.6,4.5,2018
230,7.88,23.5,2018
170,1.1,10.0,2018
162,0.37,7.0,2018
230,2.13,10.0,2018
164,3.08,14.5,2018
143,2.21,13.5,2018
163,1.8,7.5,2018
138,9.9,30.0,2018
234,1.02,8.0,2018
162,1.33,7.5,2018
140,5.38,19.0,2018
107,1.6,7.5,2018
68,0.0,2.5,2018
236,2.16,13.0,2018
186,1.79,10.0,2018
237,0.91,5.5,2018
246,3.4,14.0,2018
132,18.31,52.0,2018
162,1.52,6.5,2018
148,0.7,6.0,2018
107,11.92,40.5,2018
236,1.0,6.5,2018
262,3.7,16.5,2018
13,4.58,19.5,2018
41,7.9,27.0,2018
186,1.24,9.0,2018
48,0.8,8.5,2018
230,5.71,21.5,2018
162,9.15,27.0,2018
100,0.26,3.5,2018
107,1.99,10.5,2018
163,1.53,7.0,2018
13,3.52,13.0,2018
37,0.6,4.0,2018
87,1.42,8.5,2018
233,1.27,7.5,2018
48,1.1,6.0,2018
90,1.6,13.5,2018
186,1.49,10.5,2018
230,13.87,39.0,2018
231,2.4,10.0,2018
125,1.47,6.5,2018
42,6.04,26.0,2018
230,2.8,11.5,2018
186,5.38,19.5,2018
162,0.94,5.5,2018
233,1.41,13.5,2018
162,1.1,6.0,2018
43,1.02,5.5,2018
170,1.09,6.5,2018
13,0.78,7.0,2018
48,0.55,3.5,2018
264,3.8,18.5,2018
236,8.38,26.5,2018
42,0.89,6.0,2018
186,0.6,7.5,2018
100,0.97,6.0,2018
113,1.5,8.5,2018
43,1.5,7.5,2018
236,2.66,10.0,2018
229,5.55,17.5,2018
249,2.1,9.0,2018
162,0.74,6.5,2018
237,0.8,6.0,2018
138,11.12,34.5,2018
141,3.0,14.0,2018
264,1.2,7.0,2018
107,0.75,5.0,2018
132,19.51,54.5,2018
161,1.07,7.0,2018
142,3.07,13.5,2018
246,1.84,10.5,2018
211,5.6,26.5,2018
90,2.27,9.5,2018
236,0.8,4.5,2018
141,0.8,5.0,2018
230,1.11,7.0,2018
229,1.2,6.5,2018
237,1.26,8.0,2018
142,0.36,4.0,2018
230,1.6,8.5,2018
162,0.7,5.5,2018
246,1.55,12.0,2018
161,2.8,13.5,2018
79,9.78,32.0,2018
161,1.87,9.5,2018
263,1.4,6.5,2018
233,1.74,9.5,2018
170,1.2,10.5,2018
68,3.34,16.5,2018
238,0.99,6.0,2018
140,2.0,9.0,2018
164,1.09,8.5,2018
163,3.29,17.0,2018
100,0.61,6.0,2018
148,17.25,52.0,2018
239,1.46,6.5,2018
230,2.45,10.0,2018
163,5.9,24.0,2018
87,4.97,18.5,2018
237,3.7,17.0,2018
68,1.3,7.5,2018
107,1.5,10.5,2018
138,8.9,31.5,2018
90,4.0,16.5,2018
170,0.22,3.0,2018
114,1.7,10.0,2018
13,1.08,6.0,2018
141,1.3,7.0,2018
186,1.0,10.5,2018
68,3.8,17.0,2018
229,1.49,9.5,2018
236,1.9,7.5,2018
186,2.53,13.0,2018
161,3.9,19.0,2018
239,0.3,4.0,2018
107,1.39,9.5,2018
209,5.31,22.0,2018
141,2.6,13.0,2018
138,8.95,29.0,2018
113,0.64,6.0,2018
48,1.3,8.0,2018
138,9.7,29.0,2018
142,0.93,5.5,2018
162,1.0,5.5,2018
170,1.05,7.5,2018
79,5.2,22.0,2018
50,0.4,3.5,2018
141,2.37,13.5,2018
230,1.0,6.0,2018
238,0.74,5.5,2018
234,1.03,6.5,2018
140,0.9,5.0,2018
244,0.4,3.5,2018
164,1.01,6.0,2018
186,3.17,12.5,2018
236,1.0,5.5,2018
142,0.7,5.0,2018
249,4.3,16.0,2018
263,2.22,9.0,2018
151,2.86,13.0,2018
137,5.05,19.0,2018
114,0.8,5.5,2018
236,0.78,5.5,2018
164,1.9,11.5,2018
50,1.45,6.5,2018
100,1.03,7.5,2018
234,4.8,17.0,2018
162,2.0,10.0,2018
48,8.81,25.5,2018
138,9.1,26.5,2018
137,2.61,10.0,2018
113,2.8,12.5,2018
161,1.5,9.5,2018
186,0.33,4.0,2018
161,0.91,7.5,2018
237,1.84,9.5,2018
90,0.6,4.0,2018
50,2.7,17.0,2018
100,3.0,12.5,2018
256,2.0,9.5,2018
249,0.97,6.0,2018
229,0.7,4.5,2018
142,1.87,7.5,2018
264,3.7,23.5,2018
163,1.2,8.5,2018
158,1.18,7.5,2018
237,1.0,7.5,2018
48,1.48,8.5,2018
143,0.3,3.5,2018
170,5.9,19.0,2018
97,3.65,14.5,2018
148,13.7,57.5,2018
137,0.8,5.5,2018
231,2.61,10.5,2018
138,11.3,40.5,2018
79,4.2,15.5,2018
100,1.84,9.5,2018
238,1.3,9.0,2018
13,7.9,24.5,2018
261,0.6,5.0,2018
162,0.17,3.0,2018
230,1.7,8.0,2018
166,0.63,4.5,2018
25,2.4,10.5,2018
170,6.36,21.5,2018
48,2.47,11.0,2018
161,1.86,11.5,2018
50,3.3,15.0,2018
107,0.85,7.0,2018
237,0.7,6.0,2018
237,6.87,26.5,2018
230,1.82,11.5,2018
233,0.47,3.5,2018
43,1.2,8.5,2018
107,5.2,21.5,2018
148,2.68,11.5,2018
50,1.81,10.0,2018
161,0.3,3.5,2018
161,2.01,8.0,2018
237,0.5,4.5,2018
68,17.2,64.0,2018
161,1.7,8.0,2018
262,1.57,7.5,2018
263,2.7,11.0,2018
229,2.04,8.5,2018
162,1.0,7.0,2018
74,3.4,12.5,2018
138,9.14,25.5,2018
265,8.8,96.0,2018
211,0.08,-3.5,2018
137,1.5,8.5,2018
237,1.34,10.0,2018
107,1.4,12.0,2018
162,1.7,7.5,2018
100,2.0,9.5,2018
163,2.1,8.0,2018
226,4.42,18.5,2018
236,4.7,24.0,2018
211,0.43,4.5,2018
142,2.89,12.0,2018
164,1.42,7.5,2018
142,1.4,7.0,2018
132,19.41,52.0,2018
166,3.2,17.0,2018
231,14.8,46.0,2018
236,1.13,7.5,2018
263,7.73,23.0,2018
75,1.8,10.5,2018
144,3.2,14.5,2018
166,8.52,33.5,2018
138,8.43,26.5,2018
236,1.51,9.5,2018
163,2.1,13.0,2018
90,0.77,6.0,2018
229,0.21,4.0,2018
162,1.65,10.0,2018
132,17.7,52.0,2018
161,1.6,8.5,2018
100,0.9,5.5,2018
48,1.05,6.0,2018
237,1.2,8.5,2018
7,1.2,7.0,2018
238,1.2,7.0,2018
264,0.85,5.0,2018
263,0.52,3.5,2018
237,2.62,14.0,2018
263,0.69,5.0,2018
164,3.6,12.5,2018
229,0.8,5.0,2018
107,2.0,11.0,2018
144,1.4,8.0,2018
249,0.5,4.5,2018
234,0.39,4.0,2018
237,0.58,4.5,2018
162,4.27,15.0,2018
48,1.2,5.5,2018
132,12.17,36.0,2018
148,2.57,10.5,2018
107,1.64,16.0,2018
229,1.81,9.5,2018
170,1.01,7.0,2018
88,2.8,15.0,2018
186,2.7,16.5,2018
142,1.31,7.0,2018
261,5.1,27.0,2018
142,5.3,23.0,2018
166,0.82,5.0,2018
138,12.64,38.5,2018
236,0.5,4.0,2018
142,0.8,7.5,2018
50,3.7,16.0,2018
100,1.1,7.0,2018
87,1.03,9.0,2018
79,1.3,6.5,2018
239,2.13,9.0,2018
48,4.3,19.0,2018
170,0.82,6.0,2018
151,0.41,4.5,2018
4,0.36,3.5,2018
87,0.61,7.0,2018
79,0.5,5.0,2018
90,2.51,12.5,2018
238,3.51,13.5,2018
262,8.1,25.5,2018
264,2.0,10.0,2018
236,0.91,6.5,2018
144,3.09,16.5,2018
237,0.9,6.0,2018
79,4.84,22.0,2018
230,1.14,6.0,2018
161,0.6,6.0,2018
186,1.2,8.0,2018
48,1.7,8.5,2018
170,0.6,8.5,2018
186,1.71,11.5,2018
141,0.55,4.5,2018
232,7.54,25.0,2018
161,0.7,6.5,2018
161,0.9,7.5,2018
161,2.43,16.5,2018
75,1.5,6.5,2018
107,1.96,9.5,2018
163,2.0,10.0,2018
237,1.9,11.5,2018
142,1.8,8.5,2018
249,9.79,29.5,2018
264,4.2,16.0,2018
48,1.2,5.5,2018
239,0.93,5.5,2018
48,3.4,12.5,2018
113,2.4,10.0,2018
186,1.3,8.5,2018
114,4.1,21.5,2018
231,0.43,4.0,2018
261,3.44,12.5,2018
138,10.65,34.5,2018
143,6.8,24.5,2018
143,4.49,15.5,2018
143,1.2,6.0,2018
158,1.79,9.0,2018
68,5.9,24.5,2018
249,2.4,10.5,2018
48,0.84,5.0,2018
48,1.65,8.5,2018
186,0.4,3.5,2018
132,3.6,12.5,2018
138,12.16,35.5,2018
12,5.5,20.0,2018
236,0.59,6.5,2018
7,4.6,16.0,2018
144,0.9,6.5,2018
264,0.8,5.5,2018
141,1.9,12.0,2018
132,18.2,50.0,2018
138,12.09,37.5,2018
186,0.77,8.0,2018
211,1.5,9.5,2018
229,0.79,7.5,2018
230,1.27,6.5,2018
41,2.34,9.0,2018
170,2.0,12.5,2018
125,3.54,16.0,2018
143,7.26,29.0,2018
68,2.35,9.5,2018
164,3.38,14.5,2018
161,0.8,7.0,2018
161,0.72,6.0,2018
261,5.27,19.0,2018
148,1.0,5.5,2018
230,0.9,6.5,2018
100,0.9,5.0,2018
100,1.26,7.0,2018
79,4.5,15.0,2018
142,1.6,8.0,2018
237,0.72,5.0,2018
143,1.8,9.0,2018
162,2.7,15.5,2018
236,0.7,9.0,2018
234,1.1,8.0,2018
229,3.29,14.0,2018
142,22.3,52.0,2018
148,1.8,9.0,2018
229,0.01,3.0,2018
231,5.3,20.0,2018
255,0.61,4.5,2018
166,1.87,10.0,2018
144,0.79,4.5,2018
163,2.37,12.5,2018
163,3.3,11.5,2018
230,2.41,11.5,2018
140,7.5,25.0,2018
170,5.41,24.0,2018
162,0.9,5.5,2018
230,0.77,6.0,2018
41,3.26,14.0,2018
79,5.55,20.5,2018
13,0.7,5.5,2018
140,1.1,6.5,2018
87,4.8,22.0,2018
231,4.6,18.5,2018
162,2.6,10.0,2018
48,3.0,17.0,2018
249,1.4,7.5,2018
239,2.0,12.5,2018
113,0.95,6.5,2018
239,1.13,6.5,2018
237,0.89,5.0,2018
68,1.5,9.5,2018
138,11.0,31.5,2018
43,0.7,5.0,2018
236,0.46,6.0,2018
230,7.48,34.5,2018
229,1.23,6.0,2018
142,1.71,7.5,2018
68,1.3,7.0,2018
186,1.33,9.0,2018
238,0.19,2.5,2018
162,2.23,12.0,2018
68,0.23,5.5,2018
125,2.3,11.0,2018
264,2.8,12.0,2018
264,2.7,14.0,2018
132,18.51,52.0,2018
151,1.2,6.5,2018
68,0.6,5.0,2018
230,1.4,7.0,2018
249,1.48,9.0,2018
262,1.7,9.0,2018
230,0.02,3.5,2018
231,13.88,52.0,2018
68,2.21,12.5,2018
238,0.4,4.0,2018
238,0.94,5.0,2018
233,0.8,6.5,2018
163,1.56,7.5,2018
262,0.5,5.0,2018
246,4.7,20.0,2018
239,0.74,5.5,2018
236,1.8,9.5,2018
48,1.07,7.0,2018
237,3.98,17.0,2018
13,7.1,27.5,2018
231,2.85,11.0,2018
186,2.4,14.5,2018
231,0.8,5.0,2018
75,1.5,7.5,2018
264,0.9,5.0,2018
68,0.65,5.0,2018
142,2.7,10.0,2018
158,1.0,6.5,2018
255,1.7,12.0,2018
229,0.75,5.0,2018
50,1.6,11.0,2018
163,0.0,2.5,2018
234,1.1,6.5,2018
186,0.3,3.5,2018
41,0.6,4.0,2018
151,0.8,5.5,2018
230,8.23,40.0,2018
138,12.8,39.5,2018
236,0.51,4.5,2018
161,2.26,11.5,2018
236,1.7,9.5,2018
231,1.45,8.0,2018
164,1.62,12.0,2018
236,1.77,9.5,2018
230,9.9,30.0,2018
158,1.76,9.5,2018
236,1.5,9.0,2018
140,6.0,18.5,2018
100,0.74,5.5,2018
12,3.98,14.5,2018
261,3.39,14.5,2018
161,1.51,7.5,2018
48,0.9,6.5,2018
75,1.0,6.0,2018
237,1.71,9.0,2018
138,16.1,45.0,2018
211,1.41,8.0,2018
68,2.4,16.0,2018
164,2.75,11.0,2018
43,1.27,7.5,2018
237,2.4,12.5,2018
186,17.49,52.0,2018
239,1.5,9.5,2018
68,2.7,12.5,2018
246,3.2,19.0,2018
50,3.16,12.0,2018
90,2.6,10.0,2018
237,1.22,7.0,2018
249,9.43,29.5,2018
246,0.7,5.5,2018
161,3.1,17.0,2018
148,2.85,18.0,2018
161,1.46,7.5,2018
114,1.09,7.5,2018
233,2.39,15.5,2018
230,1.7,9.5,2018
68,1.13,6.5,2018
132,11.23,35.0,2018
50,2.1,10.5,2018
141,1.94,8.5,2018
237,0.63,6.0,2018
75,0.5,5.0,2018
236,0.53,4.5,2018
140,1.25,7.0,2018
249,3.0,17.5,2018
113,1.97,9.5,2018
143,2.47,14.5,2018
141,0.4,4.0,2018
132,17.9,60.0,2018
163,0.58,5.5,2018
43,1.5,9.0,2018
249,1.1,6.0,2018
239,0.68,5.5,2018
264,1.1,6.5,2018
137,0.98,7.0,2018
233,0.7,5.5,2018
68,2.76,12.5,2018
142,2.0,8.5,2018
186,0.68,5.5,2018
144,0.8,5.0,2018
237,0.81,7.0,2018
151,10.3,30.5,2018
263,1.15,7.0,2018
141,2.13,10.0,2018
161,0.86,5.5,2018
87,4.8,16.5,2018
236,2.15,11.0,2018
143,1.07,7.0,2018
107,2.6,9.0,2018
231,6.4,23.5,2018
246,1.8,11.0,2018
237,1.9,9.0,2018
237,0.9,7.0,2018
90,1.96,12.5,2018
238,2.42,11.5,2018
114,0.53,5.0,2018
107,0.4,4.0,2018
236,0.5,3.5,2018
229,3.35,12.5,2018
87,12.65,37.0,2018
50,1.27,7.5,2018
264,3.4,13.5,2018
237,0.8,7.0,2018
262,0.74,6.0,2018
148,3.22,14.0,2018
75,1.3,6.5,2018
186,1.39,8.5,2018
100,2.36,13.0,2018
141,0.55,4.0,2018
237,1.09,6.5,2018
50,0.78,4.5,2018
211,0.47,4.0,2018
170,0.73,6.5,2018
161,1.34,8.5,2018
144,1.48,7.0,2018
246,1.16,8.0,2018
48,1.64,9.5,2018
68,6.37,21.5,2018
186,4.49,21.0,2018
68,4.2,15.0,2018
237,4.0,17.0,2018
232,2.72,21.5,2018
239,1.5,7.5,2018
236,1.09,5.5,2018
234,1.27,7.0,2018
237,3.73,16.0,2018
236,0.9,5.0,2018
234,1.9,9.0,2018
236,1.79,9.5,2018
24,4.0,18.5,2018
166,3.03,15.5,2018
234,0.8,5.0,2018
230,1.08,8.5,2018
52,1.02,6.5,2018
249,0.53,4.0,2018
161,0.8,6.0,2018
116,0.06,3.0,2018
231,1.5,8.0,2018
87,1.28,7.5,2018
246,2.8,11.5,2018
237,2.36,10.5,2018
231,1.2,7.5,2018
262,2.8,13.0,2018
68,0.97,8.5,2018
100,0.58,4.5,2018
90,2.1,13.0,2018
48,2.42,14.0,2018
249,0.7,4.0,2018
161,0.72,4.5,2018
230,0.6,7.5,2018
141,2.22,10.5,2018
238,1.78,9.0,2018
68,10.11,37.5,2018
74,0.58,4.5,2018
238,2.32,11.0,2018
236,2.51,11.5,2018
48,1.74,10.5,2018
229,1.72,8.5,2018
237,1.8,9.0,2018
151,1.6,8.5,2018
142,1.6,10.0,2018
90,1.9,13.0,2018
261,1.1,8.5,2018
114,0.82,6.5,2018
224,3.74,18.0,2018
263,0.59,4.0,2018
25,1.64,8.5,2018
263,0.74,4.5,2018
24,1.57,8.5,2018
143,3.0,14.0,2018
141,0.76,6.5,2018
229,0.6,6.0,2018
263,2.27,10.0,2018
143,0.62,4.0,2018
236,1.14,7.0,2018
186,4.12,15.0,2018
239,5.65,20.5,2018
68,0.7,6.0,2018
107,1.1,6.5,2018
170,1.4,9.0,2018
50,4.1,22.0,2018
161,0.8,5.5,2018
74,1.7,11.0,2018
163,10.8,32.0,2018
113,1.99,9.5,2018
236,1.2,7.5,2018
79,0.8,6.0,2018
186,1.43,9.0,2018
264,1.1,6.5,2018
114,3.73,16.5,2018
140,2.3,12.0,2018
148,1.81,8.0,2018
229,1.7,8.5,2018
161,1.5,9.0,2018
234,1.87,12.5,2018
125,2.0,9.5,2018
264,0.63,5.0,2018
141,1.0,6.0,2018
79,1.14,7.5,2018
231,0.4,3.5,2018
239,1.0,5.0,2018
107,1.77,10.0,2018
162,11.33,32.0,2018
239,2.99,13.0,2018
237,0.68,4.0,2018
113,5.25,26.0,2018
107,1.5,7.0,2018
236,1.0,6.0,2018
